,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Ring-necked Duck,0.1136663,0.1151731,0.1153045,0.1201938,0.1179567,0.0998639,0.0908808,0.1265387,0.1270398,0.1342401,0.132596,0.1344604,0.1236849,0.1252152,0.1102691,0.0902151,0.0602361,0.0397663,0.028125,0.0206743,0.0169199,0.015852,0.0140256,0.0117634,0.0085865,0.0071807,0.0054205,0.005867,0.0055145,0.0058792,0.0068491,0.0080736,0.0112435,0.0149446,0.0226198,0.028637,0.04032,0.0488973,0.0653458,0.0822656,0.0878447,0.0949004,0.1018382,0.1081117,0.104511,0.1064492,0.1087561,0.1127608
Tufted Duck,0.0003028,0.0020287,0.0012742,0.0012619,0.0013759,0.0008165,0.0004466,0.0008314,0.0005008,0.0004737,0.0005286,0.000688,0.000258,0.0002099,0.0002849,0.0003782,8.13e-05,1.52e-05,1.75e-05,0.0,0.0,0.0,0.0,3.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,2.95e-05,0.0001683,0.0001932,8.44e-05,0.000722,0.0017806,0.0003282,0.00088,0.0002382,0.0001035
Greater Scaup,0.0494603,0.0483739,0.0489048,0.0495887,0.0447934,0.0391908,0.0333969,0.0433497,0.0425692,0.0411901,0.0426942,0.0367885,0.0327524,0.0329779,0.0296469,0.0244411,0.0184204,0.0116978,0.0081529,0.0041653,0.0028259,0.002259,0.0012902,0.0017645,0.0017842,0.001632,0.0015115,0.0020257,0.0019962,0.0026158,0.0024647,0.0029051,0.0032717,0.0046976,0.0074492,0.0118138,0.0154231,0.0208635,0.0316837,0.0409855,0.0382354,0.0428909,0.0386895,0.0401187,0.0388746,0.0403231,0.042788,0.0457148
Lesser Scaup,0.0650235,0.0678239,0.0650041,0.0693276,0.0645584,0.0549397,0.0504743,0.0694704,0.0672343,0.0712819,0.0708724,0.0725238,0.0648894,0.0548722,0.0504245,0.0398202,0.0314431,0.0212714,0.0168471,0.0120643,0.0084777,0.0092308,0.0079076,0.0061669,0.0049289,0.0036406,0.0039351,0.0035163,0.0030442,0.002823,0.0033208,0.0035467,0.0045619,0.0060656,0.0073997,0.0105823,0.016273,0.0218213,0.0326286,0.0440573,0.0476769,0.0520939,0.0507837,0.0534183,0.0533146,0.0513232,0.0521817,0.0570961
Steller's Eider,0.0015,0.0,2.02e-05,3.12e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001032,0.0,0.0015,0.0,0.0,0.0,0.0,0.0015,2.81e-05,6.02e-05,2.2e-05,0.0,6.29e-05,0.0015,5.17e-05
King Eider,0.0003179,0.0002091,0.0005056,0.0002648,6.55e-05,0.0001452,0.0001759,9.24e-05,4.17e-05,2.26e-05,6.1e-05,4.21e-05,0.0,2.1e-05,0.0015,4.2e-05,4.88e-05,0.0015,0.0,0.0015,0.0,0.0,0.0,1.78e-05,4.46e-05,5.02e-05,5.21e-05,3.82e-05,7.49e-05,0.0002072,0.0001297,0.0001604,4.61e-05,2.58e-05,0.0,0.0015,0.0,0.0,0.0010925,0.0018725,0.002457,0.0012383,0.000722,0.0004836,5.97e-05,0.0003771,7.94e-05,0.0002759
Common Eider,0.0001665,0.0007111,0.0002832,0.0002181,8.74e-05,0.0001633,0.0001218,4.62e-05,4.17e-05,4.51e-05,0.0,1.4e-05,0.0,0.0,0.0,2.8e-05,0.0,1.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001497,0.0001036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000561,0.0004208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harlequin Duck,0.0354412,0.0346962,0.0363247,0.0349131,0.0321918,0.0271795,0.0242899,0.0277143,0.027983,0.0303174,0.0329965,0.0275773,0.0285045,0.030144,0.027102,0.0236708,0.0197535,0.0152632,0.0136348,0.0101594,0.0076602,0.0091334,0.0082822,0.0104623,0.0103707,0.0115745,0.0127694,0.013989,0.014747,0.0192173,0.018887,0.0211909,0.0238002,0.0316444,0.0312322,0.0315383,0.0354956,0.0399928,0.0410736,0.0500326,0.0430942,0.0477879,0.0443455,0.0425588,0.0388448,0.0368345,0.0344791,0.038179
Surf Scoter,0.1126822,0.1129562,0.1097425,0.1100673,0.1001572,0.0817019,0.0739658,0.0898173,0.0886649,0.0847263,0.0873808,0.0718217,0.0682242,0.0687266,0.0679733,0.0599753,0.0493757,0.0349719,0.0249825,0.0169027,0.0115525,0.009815,0.0094683,0.0120308,0.0135153,0.016847,0.0187111,0.0218816,0.0253768,0.0294994,0.0330004,0.0384252,0.0438679,0.0591849,0.0677605,0.0777291,0.0953131,0.1106596,0.1208292,0.131688,0.1263562,0.1320218,0.1201601,0.121807,0.1136703,0.1122949,0.1091265,0.1125366
White-winged Scoter,0.0308237,0.0295096,0.030075,0.0261108,0.0239582,0.0186156,0.0167932,0.0202083,0.0193857,0.0181363,0.0218147,0.0151085,0.0158601,0.0158067,0.0150609,0.013138,0.0124211,0.0094826,0.0089036,0.0052321,0.0035013,0.0032132,0.0027469,0.0042954,0.0041483,0.006553,0.0062805,0.0076251,0.0095069,0.0095569,0.0122714,0.0146501,0.0178098,0.0235397,0.0246739,0.0275725,0.0314461,0.0383102,0.0480718,0.0557554,0.0472076,0.0497298,0.0429917,0.042361,0.0367564,0.0353573,0.0344262,0.0297638
Black Scoter,0.0112183,0.0109589,0.0112453,0.0096903,0.0093256,0.0069491,0.0057646,0.0074136,0.0072618,0.0065643,0.0086608,0.0068522,0.0057168,0.0041144,0.0036085,0.0024091,0.0017721,0.0014565,0.0009602,0.0006096,0.0001422,9.74e-05,0.0,1.78e-05,6.69e-05,5.02e-05,0.0001564,9.56e-05,0.0003244,0.0004662,0.000934,0.0011585,0.0016128,0.001781,0.0020541,0.0035692,0.0059743,0.0062642,0.0087699,0.0109196,0.0125335,0.0123269,0.0132675,0.0121126,0.0103228,0.0112201,0.0119341,0.0110364
Long-tailed Duck,0.0179401,0.0171076,0.0183848,0.0166386,0.0135843,0.0113036,0.0112721,0.0127717,0.013209,0.0125646,0.0127066,0.0087618,0.0087935,0.0082077,0.0068372,0.004328,0.0038694,0.001411,0.0004714,0.000381,0.0006221,0.0002142,6.24e-05,0.0001248,0.0002453,0.0001004,0.0001042,0.000172,4.99e-05,0.0001554,0.0,5.35e-05,0.0001152,0.0001549,0.0002475,0.0001879,0.0008249,0.0020708,0.00626,0.0152749,0.0169229,0.0190814,0.0164566,0.0175423,0.0157826,0.016783,0.0174909,0.0167443
Bufflehead,0.3248603,0.331465,0.3296321,0.3295632,0.3077881,0.2638302,0.2374322,0.3045798,0.2961896,0.2940606,0.2893854,0.2767559,0.2640041,0.2565809,0.2322755,0.1816208,0.1142128,0.0609467,0.0296439,0.0141596,0.0077668,0.0066407,0.0049735,0.0037607,0.002654,0.0024354,0.0023975,0.0034972,0.0034684,0.0034446,0.003684,0.0033863,0.0043545,0.0044395,0.0055683,0.005886,0.0102237,0.0203199,0.0605032,0.1622799,0.2499793,0.3092987,0.3262132,0.3379204,0.3133839,0.316739,0.30928,0.3280221
Common Goldeneye,0.2029128,0.2027816,0.2001497,0.2023431,0.1914912,0.1641295,0.1397042,0.1841151,0.177142,0.1753175,0.1666904,0.1410177,0.1139386,0.0876611,0.0587241,0.0339375,0.0186968,0.0119709,0.0072277,0.0049273,0.0028792,0.003739,0.0026844,0.0022814,0.0025202,0.0021341,0.0016418,0.0017964,0.0019962,0.0022532,0.00275,0.0025664,0.0030182,0.003149,0.0031678,0.0029848,0.0047994,0.0044523,0.0068505,0.0147489,0.0345637,0.0854723,0.1285237,0.1721917,0.1810669,0.1936325,0.1891985,0.1991895
Barrow's Goldeneye,0.0610873,0.0584754,0.0562061,0.057207,0.0549707,0.045777,0.0411102,0.0519412,0.0502066,0.0471453,0.0486307,0.0405375,0.0382707,0.0291784,0.0224489,0.0122416,0.0080152,0.0068427,0.0074022,0.0055115,0.005403,0.0049464,0.0063885,0.0048658,0.0042821,0.0032891,0.0028666,0.0022168,0.0024953,0.0021237,0.001401,0.001604,0.0012672,0.001368,0.0015344,0.0018576,0.0022247,0.0025626,0.0046359,0.0171053,0.0323275,0.0424125,0.0513854,0.0569796,0.0525688,0.0531146,0.0556482,0.0553199
Smew,0.0015,2.09e-05,4.05e-05,3.12e-05,2.18e-05,1.81e-05,0.0,0.0,0.0,0.0015,2.03e-05,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hooded Merganser,0.129063,0.1206734,0.1163967,0.1154421,0.1059666,0.0895763,0.0806912,0.1080625,0.1008305,0.0992308,0.0897392,0.0817771,0.0702886,0.0645493,0.0538621,0.0433498,0.0346947,0.0281748,0.024808,0.0223506,0.0195681,0.0186563,0.0193112,0.0172352,0.0169945,0.0186045,0.0196753,0.0235443,0.0279719,0.0282562,0.030873,0.0342904,0.0338917,0.0348192,0.0388794,0.0435817,0.0450194,0.0485608,0.0628359,0.0968251,0.1201723,0.1343296,0.1433858,0.1412618,0.1286771,0.1301779,0.1331799,0.1315572
Common Merganser,0.1377833,0.1340793,0.135995,0.132221,0.1250328,0.1107684,0.0988917,0.1316428,0.1253287,0.1299768,0.1181613,0.1152237,0.1044107,0.0959948,0.080964,0.0677769,0.0536353,0.04758,0.0459323,0.0379199,0.0319026,0.0308277,0.0298824,0.0273233,0.0226147,0.0218936,0.0211607,0.0228563,0.0233307,0.0265209,0.0298353,0.0331498,0.035804,0.0388457,0.0425669,0.0418284,0.0428946,0.0477583,0.0572255,0.0725873,0.0767192,0.0931836,0.1023797,0.1126841,0.1117608,0.1170092,0.1310894,0.1345059
Red-breasted Merganser,0.1006616,0.1052599,0.1025221,0.1018415,0.096379,0.078817,0.0687695,0.0854061,0.0806728,0.0764251,0.0718483,0.0651802,0.0632419,0.0657038,0.0597307,0.0487422,0.0306302,0.0136398,0.0055691,0.0022224,0.0009242,0.0003311,0.000333,0.0002495,0.0002453,0.0004268,0.0002085,0.0005924,0.0009232,0.0009583,0.0008302,0.0009802,0.0011981,0.0011873,0.0016581,0.0046337,0.0091489,0.0184303,0.0336621,0.0651181,0.0795627,0.0910728,0.0941665,0.0931194,0.0920998,0.0928091,0.0944669,0.0999483
Ruddy Duck,0.0311114,0.030869,0.0298728,0.032249,0.0307067,0.0263993,0.0236404,0.0310169,0.0297984,0.0271368,0.0261858,0.0252464,0.027254,0.0253789,0.0268931,0.0250994,0.025265,0.0257321,0.0251222,0.0224395,0.0199236,0.0206426,0.0181043,0.0158807,0.0136268,0.011223,0.0120658,0.0103579,0.0116279,0.0120691,0.0130756,0.014953,0.0179481,0.0205198,0.0207142,0.0214778,0.0262467,0.0269207,0.0292033,0.032233,0.0288215,0.0305359,0.0283101,0.0287975,0.0239274,0.0238859,0.024662,0.024556
Helmeted Guineafowl,1.51e-05,0.0015,0.0,0.0,4.37e-05,0.0015,1.35e-05,2.31e-05,2.09e-05,0.0,0.0,0.0015,0.0015,0.0,0.0015,1.4e-05,8.13e-05,0.0015,0.0,0.0015,0.0,0.0,2.08e-05,3.56e-05,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,3.56e-05,2.3e-05,0.0,2.47e-05,4.17e-05,0.0,2.59e-05,2.95e-05,0.0,0.0,0.0,0.0,0.0,2.98e-05,0.0,0.0015,0.0
Mountain Quail,0.0001817,0.0001464,0.0002023,6.23e-05,8.74e-05,7.26e-05,0.0002436,0.0003695,0.0006469,0.0010602,0.0009352,0.0010391,0.0008138,0.0008816,0.0004938,0.0006583,0.0006991,0.0006069,0.0007507,0.000762,0.0003732,0.0002726,0.0003538,0.000303,0.0002899,0.0004268,0.0005733,0.0003249,0.0004741,0.0002072,0.0005189,0.0002317,0.0001843,0.0004388,0.0002722,0.0002713,0.00035,0.0004659,0.0004134,0.0003366,0.0003313,0.000394,0.0002708,0.0002198,0.0004177,0.00022,0.000344,0.0002242
Northern Bobwhite,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,2.31e-05,0.0,0.0,0.0,4.21e-05,3.97e-05,0.0001889,0.0003798,0.0001821,0.0001951,0.0002579,0.0003492,0.0002413,0.0003732,0.0002532,0.0003121,0.0001961,0.0002676,0.000226,0.0003648,5.73e-05,0.0,0.0,2.59e-05,1.78e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14e-05,0.0,0.0
Scaled Quail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,1.52e-05,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
California Quail,0.0387568,0.0351772,0.0343628,0.0312052,0.0297676,0.0340742,0.0372265,0.036144,0.0358082,0.0389569,0.0442597,0.0519812,0.0572869,0.0662286,0.0742598,0.0806068,0.0850621,0.0987559,0.1019902,0.1041844,0.0999556,0.0892502,0.0793466,0.0716857,0.0634283,0.0607095,0.054726,0.0528026,0.0503543,0.0512289,0.049786,0.0565685,0.06124,0.0593398,0.0568218,0.052202,0.048244,0.0463605,0.0454143,0.0429422,0.040582,0.0407239,0.0421794,0.0390635,0.0367564,0.0427431,0.046519,0.0415589
Wild Turkey,0.0092199,0.0083865,0.0093036,0.0082414,0.0079497,0.0087635,0.0096212,0.0089379,0.0099954,0.0093614,0.0102669,0.0117948,0.0138751,0.0158697,0.0157636,0.015351,0.0158516,0.0151722,0.0145251,0.0157597,0.0146983,0.0152483,0.0116533,0.0106406,0.0098354,0.0095408,0.0097725,0.0088864,0.0106049,0.0107223,0.0105072,0.0111212,0.0123033,0.0126733,0.013265,0.0114799,0.0110736,0.0103282,0.0106597,0.0092365,0.0079784,0.008809,0.0076416,0.0075841,0.0078167,0.0099943,0.0122516,0.009312
Ruffed Grouse,0.0018167,0.0015895,0.0020832,0.0021344,0.001638,0.0016874,0.0019892,0.0015243,0.0017946,0.0022106,0.0028869,0.0049847,0.0064115,0.0073891,0.0076919,0.0077035,0.0087468,0.0081626,0.0089036,0.0097911,0.007749,0.0058228,0.005244,0.0046519,0.0040814,0.0037912,0.0038308,0.0027137,0.0031939,0.0024604,0.0031911,0.0027625,0.0032486,0.0035877,0.0044299,0.0057817,0.0058243,0.0043487,0.004193,0.0035557,0.0026779,0.0025048,0.0026174,0.0026599,0.0021779,0.0022943,0.0031224,0.0018969
Greater Sage-Grouse,3.03e-05,2.09e-05,4.05e-05,6.23e-05,4.37e-05,0.0001452,0.0001894,0.0001386,0.0002504,0.0004737,0.0009759,0.0006459,0.0004565,0.0005038,0.0004938,0.0002381,0.0001301,9.1e-05,6.98e-05,1.27e-05,3.55e-05,9.74e-05,6.24e-05,1.78e-05,2.23e-05,5.02e-05,5.21e-05,0.0015,2.5e-05,2.59e-05,5.19e-05,5.35e-05,0.0001613,2.58e-05,0.0001732,0.0001044,5e-05,0.0001294,2.95e-05,4.21e-05,0.0001104,0.0001126,0.0001203,0.0001319,0.0002088,6.29e-05,7.94e-05,5.17e-05
Dusky Grouse,0.0015,2.09e-05,4.05e-05,3.12e-05,6.55e-05,5.44e-05,6.77e-05,0.0015,6.26e-05,9.02e-05,0.0003456,0.0006178,0.0008932,0.0014064,0.0015194,0.0011485,0.0009755,0.0012138,0.001449,0.0016382,0.0023283,0.0018306,0.0024763,0.0022636,0.0021187,0.0018077,0.0013291,0.0018346,0.0017217,0.0010101,0.0011156,0.001301,0.0009216,0.0006711,0.0011384,0.0009393,0.0009249,0.0007766,0.0008268,0.0004629,0.000138,0.0003096,9.03e-05,0.0001099,5.97e-05,6.29e-05,5.29e-05,6.9e-05
Sooty Grouse,7.57e-05,0.0001464,8.09e-05,6.23e-05,8.74e-05,0.0001089,0.0001218,0.0001848,0.0003547,0.0006091,0.0011588,0.0024292,0.0031363,0.0053949,0.0068752,0.0078156,0.0080315,0.0087999,0.0087291,0.0093339,0.0083178,0.0098929,0.0104256,0.0132963,0.012757,0.0119511,0.0127694,0.0131863,0.0106049,0.0109295,0.0088727,0.0077884,0.0072576,0.007382,0.0057911,0.0054686,0.0040995,0.0026403,0.0022441,0.001073,0.0005521,0.0003096,0.0001504,0.0002198,8.95e-05,0.0015,0.0001323,3.45e-05
Sharp-tailed Grouse,0.0002725,0.0006274,0.0011528,0.0006855,0.0005897,0.0005806,0.0008796,0.0003926,0.0001878,6.77e-05,6.1e-05,0.0002106,0.0001588,0.0001679,0.0001329,1.4e-05,6.5e-05,1.52e-05,1.75e-05,2.54e-05,3.55e-05,1.95e-05,4.16e-05,3.56e-05,0.0015,2.51e-05,7.82e-05,5.73e-05,0.0,2.59e-05,0.0015,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,2.81e-05,0.0015,0.0001099,2.98e-05,0.0001886,0.0002646,0.0004828
White-tailed Ptarmigan,3.03e-05,0.0015,2.02e-05,3.12e-05,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0015,1.4e-05,0.0015,4.55e-05,3.49e-05,6.35e-05,8.89e-05,9.74e-05,0.0002289,0.0004812,0.0004461,0.0010796,0.0012248,0.0015671,0.0012476,0.001295,0.0012972,0.001105,0.0009216,0.0007485,0.000396,0.000814,0.0006999,0.0005177,8.86e-05,0.0001473,2.76e-05,2.81e-05,3.01e-05,2.2e-05,0.0,0.0015,0.0015,3.45e-05
Spruce Grouse,0.0,0.0015,0.0,0.0015,0.0,0.0015,0.0,0.0,2.09e-05,2.26e-05,2.03e-05,1.4e-05,0.0,0.0015,0.0,0.0015,1.63e-05,1.52e-05,6.98e-05,0.0001397,0.00016,0.0001363,0.0002081,0.0003565,0.0003345,0.0004017,0.0003909,0.0002102,0.0002994,0.0004403,0.0005967,0.0004456,0.0003917,0.0003614,0.0008167,0.0010019,0.0007749,0.000673,0.0005315,0.0003366,2.76e-05,2.81e-05,0.0001504,0.0,0.0,0.0,0.0,1.72e-05
Gray Partridge,0.002059,0.0028652,0.0042069,0.0021967,0.001769,0.0017237,0.0021516,0.00194,0.0016694,0.0015339,0.0016468,0.0016288,0.0016475,0.0014694,0.0019182,0.0014847,0.0014632,0.0015779,0.0012919,0.0015112,0.0016351,0.0012074,0.0010405,0.0008199,0.0009367,0.0012805,0.0013812,0.0009555,0.0010231,0.0014245,0.0010118,0.0011585,0.0012902,0.0013164,0.0014849,0.0011897,0.0009499,0.0008024,0.0011516,0.0011572,0.0013251,0.000985,0.0011432,0.0011211,0.0015216,0.0012257,0.0011114,0.0024142
Reeves's Pheasant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Pheasant,1.51e-05,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,1.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,2.09e-05,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0
Ring-necked Pheasant,0.0102191,0.0096622,0.0095463,0.0094878,0.0088233,0.0078382,0.0084304,0.0112474,0.013042,0.0155196,0.0211641,0.0289534,0.0322164,0.0340065,0.034357,0.0320186,0.0319958,0.0325899,0.0332053,0.030313,0.0326846,0.0248685,0.0173967,0.0131893,0.0100361,0.0074569,0.0062544,0.0058287,0.0057141,0.0058274,0.0066156,0.0080557,0.0091929,0.010789,0.010617,0.0106032,0.0121985,0.011726,0.0136125,0.0127922,0.0118157,0.0118485,0.0120341,0.0116289,0.009756,0.0115344,0.0086529,0.0095706
Green Pheasant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.0,0.0,1.75e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Peafowl,0.0015,0.0015,2.02e-05,1.56e-05,2.18e-05,5.44e-05,0.0,0.0,0.0015,2.26e-05,2.03e-05,0.0015,1.98e-05,4.2e-05,1.9e-05,5.6e-05,8.13e-05,4.55e-05,6.98e-05,0.0001016,0.00016,9.74e-05,4.16e-05,0.0001069,0.0001115,5.02e-05,7.82e-05,1.91e-05,4.99e-05,2.59e-05,0.0015,0.0015,0.0015,2.58e-05,4.95e-05,2.09e-05,5e-05,2.59e-05,2.95e-05,6.31e-05,0.0,0.0015,0.0,0.0,0.0,0.0,2.65e-05,0.0
Green Peafowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Junglefowl,0.0,0.0,2.02e-05,3.12e-05,2.18e-05,1.81e-05,2.71e-05,2.31e-05,4.17e-05,6.77e-05,6.1e-05,5.62e-05,1.98e-05,0.0,1.9e-05,1.4e-05,1.63e-05,0.0,1.75e-05,1.27e-05,1.78e-05,1.95e-05,4.16e-05,3.56e-05,4.46e-05,2.51e-05,0.0001564,1.91e-05,2.5e-05,2.59e-05,0.0,3.56e-05,0.0,0.0015,2.47e-05,2.09e-05,0.0,2.59e-05,0.0,0.0,0.0,2.81e-05,3.01e-05,6.59e-05,2.98e-05,6.29e-05,0.0,8.62e-05
Red-legged Partridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chukar,0.0013323,0.0015476,0.0022046,0.0018228,0.0014196,0.0015059,0.0019486,0.0031871,0.0046117,0.0048273,0.0060992,0.0071752,0.0058359,0.0052059,0.0051279,0.0048182,0.0052351,0.0064482,0.0068436,0.0054607,0.0057407,0.0042259,0.0036625,0.0036182,0.0024087,0.0018579,0.0024757,0.0016435,0.001572,0.0018648,0.0014788,0.0021743,0.0019814,0.0021939,0.0024006,0.0018994,0.0021497,0.0020191,0.0018603,0.0021461,0.0016564,0.001773,0.0018954,0.0013629,0.0014917,0.0014143,0.0011643,0.001483
Rock Pigeon,0.1206607,0.1209871,0.1180754,0.1195862,0.1113174,0.0991382,0.094575,0.1199797,0.1147907,0.1170062,0.1228983,0.1165295,0.116539,0.1116336,0.1124152,0.1094879,0.1012551,0.0927629,0.0909392,0.0836244,0.0808318,0.0811879,0.0821142,0.086693,0.0893885,0.1028145,0.1083314,0.1155809,0.1186246,0.1300666,0.1309638,0.1288029,0.1301984,0.1340371,0.1249288,0.1248174,0.1207849,0.1241976,0.1331424,0.1316039,0.1251967,0.1301644,0.1281326,0.1216091,0.1191897,0.1237664,0.1227276,0.1214865
Band-tailed Pigeon,0.0036789,0.0035554,0.0043282,0.0037858,0.0051323,0.0080015,0.010149,0.0093998,0.0121447,0.0152715,0.0228516,0.0292903,0.0391838,0.0446282,0.0566729,0.0649896,0.0723808,0.0746776,0.0790852,0.0799797,0.0796054,0.0801947,0.0787223,0.0750009,0.0706767,0.0668859,0.0628046,0.0624152,0.0599611,0.0575225,0.0574912,0.0551427,0.0559408,0.0494283,0.0456357,0.0403882,0.0300962,0.0213036,0.0140849,0.010057,0.0061011,0.005685,0.0041517,0.0033634,0.0039382,0.0037086,0.0043132,0.0040869
Eurasian Collared-Dove,0.0685056,0.0620726,0.0662581,0.0688914,0.0657377,0.0677493,0.0686748,0.0750364,0.080318,0.0872302,0.0945372,0.1008172,0.1052245,0.1136698,0.1177901,0.127262,0.1276582,0.1306023,0.1274267,0.1204902,0.1117924,0.106446,0.1025908,0.1039105,0.1052456,0.1075849,0.1095562,0.1095993,0.109991,0.1124032,0.1099235,0.1134399,0.1094164,0.1059546,0.0963942,0.0912962,0.0782152,0.0718834,0.0724325,0.0747123,0.0657869,0.0677418,0.0666687,0.0620136,0.0629811,0.0712175,0.0720542,0.0705122
African Collared-Dove,1.51e-05,0.0,0.0015,1.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,2.61e-05,0.0,0.0001497,0.0001295,0.0001297,1.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81e-05,0.0,0.0,0.0,0.0,0.0,0.0015
White-winged Dove,9.08e-05,2.09e-05,0.0,0.0,2.18e-05,3.63e-05,2.71e-05,0.0,2.09e-05,2.26e-05,0.0,1.4e-05,0.0,8.4e-05,3.8e-05,8.4e-05,1.63e-05,0.0,0.0015,0.0015,0.0015,0.0015,0.0,0.0,0.0,0.0001758,0.0015,0.0,0.0,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0001852,0.0001207
Mourning Dove,0.0590586,0.0570114,0.0516352,0.0497445,0.0480912,0.0587862,0.0634921,0.0589621,0.0649389,0.0772371,0.0881534,0.1021792,0.1012545,0.108128,0.1184928,0.129279,0.1496066,0.1730238,0.1776885,0.187631,0.1798098,0.1744499,0.1661846,0.1526396,0.1521923,0.1495142,0.142939,0.13945,0.1364657,0.132527,0.1249189,0.1269672,0.1196231,0.1091294,0.0923355,0.0796285,0.0666667,0.0631601,0.063456,0.0647394,0.0636888,0.0667849,0.0617648,0.064102,0.0612507,0.0653404,0.0687465,0.0688395
Yellow-billed Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78e-05,0.0,0.0015,0.0,0.0015,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-billed Cuckoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
