,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Black Phoebe,0.0038897,0.0062583,0.0055592,0.0068617,0.0060542,0.0034843,0.0031002,0.0048521,0.0040112,0.0035671,0.0036364,0.0044979,0.0016159,0.0015449,0.0015858,0.0012633,0.0010317,0.0006378,0.0015206,0.001383,0.0006451,0.0002988,0.0007176,0.0005282,0.0014546,0.0018919,0.0005003,0.0010125,0.0014355,0.0013499,0.002738,0.0041494,0.0013044,0.0006034,0.0009751,0.0012655,0.001311,0.001927,0.0021711,0.0015413,0.0013583,0.0028305,0.0042062,0.00278,0.001601,0.0018887,0.000841,0.0047183
Eastern Phoebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021405,0.0,0.0
Say's Phoebe,0.0,8.34e-05,0.0,6.47e-05,0.0,7.26e-05,0.0,0.0008398,0.0050542,0.0048813,0.0085714,0.0122781,0.0030009,0.007361,0.0017528,0.0005685,0.0001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-05,0.0,0.0003752,0.0,0.0,0.0001227,0.0002489,0.0015,0.0008027,0.0022927,0.0006095,0.0004867,0.0001008,0.0,0.0,0.0,0.0001045,0.0001179,0.0003605,8.97e-05,0.0,0.0001259,0.0,6.94e-05
Vermilion Flycatcher,0.0,0.0,0.0,6.47e-05,0.0002422,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ash-throated Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09e-05,0.0,0.0003143,0.0021771,0.0016931,0.0012301,8.8e-05,0.0001939,0.0,0.0,0.0015,0.0,0.0015,0.0,0.0,0.0,0.0001207,0.0001219,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0045996,0.0007211,0.0015,0.0,0.0,0.0,0.0
Tropical Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003401,0.0,0.0015,0.0001045,0.0003538,0.0043264,0.0009865,0.0,0.0,0.0,0.0
Western Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003339,0.0066957,0.0070844,0.0058819,0.0130452,0.0171623,0.0047573,0.0041829,0.0050231,0.0017607,0.0005818,0.000473,0.0002502,0.0002761,0.0003313,0.0001227,0.0,0.0017657,0.000301,0.0002413,0.0001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32e-05,0.0,0.0,0.0,0.0022632,0.0080632,0.0158351,0.0148642,0.0034334,0.0013576,0.0022467,0.001626,0.0023012,0.0016564,0.0014726,0.0007467,0.0034431,0.0004014,0.0,0.0,0.0,0.0001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scissor-tailed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-eyed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutton's Vireo,0.0107261,0.0119326,0.0173415,0.01942,0.0257507,0.0251161,0.021983,0.0385369,0.0460489,0.0431803,0.0607792,0.0504498,0.0447061,0.0419847,0.0408146,0.0450382,0.0418873,0.0415988,0.0304922,0.0332558,0.0296726,0.0244996,0.0260379,0.0314288,0.0306439,0.0314532,0.0301438,0.0252209,0.0278269,0.0267517,0.0280025,0.0380507,0.0377283,0.0342705,0.0355924,0.0345566,0.027733,0.0234641,0.016092,0.0178604,0.0182844,0.0155679,0.0163442,0.0113891,0.0121678,0.010073,0.0135768,0.0157508
Cassin's Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0002726,0.002504,0.0101699,0.0119678,0.01063,0.0084834,0.0062865,0.0056443,0.0038841,0.0041005,0.0037855,0.0040729,0.0020102,0.0018762,0.001933,0.0017668,0.002577,0.0028625,0.0036197,0.0025085,0.0033788,0.0037786,0.0015575,0.0007059,0.0,0.0001277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue-headed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Warbling Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0008347,0.0457962,0.1394181,0.1613635,0.1486995,0.1334633,0.1121593,0.1068619,0.1032291,0.0872436,0.0770946,0.05593,0.0467792,0.0379234,0.0236307,0.0279789,0.0375856,0.0595921,0.0550873,0.0453723,0.0287665,0.0066193,0.0004034,0.0004534,0.0002554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-eyed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88e-05,0.0001417,0.0,0.0077953,0.0199968,0.0294791,0.0351615,0.0237697,0.0163887,0.0166726,0.0121326,0.0081001,0.0075088,0.00859,0.0082141,0.0049439,0.0042143,0.0018101,0.0002438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loggerhead Shrike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002407,0.0005632,0.0015,0.0,0.0001539,0.0040894,0.0001669,0.000379,6.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Shrike,0.0070721,0.0087617,0.0067209,0.0069912,0.0057314,0.0045006,0.0039457,0.0081179,0.0072202,0.0096686,0.0106494,0.0094821,0.0034626,0.0026354,0.0005008,0.0001263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000292,0.0017144,0.0081614,0.0093231,0.0116954,0.0114931,0.0113221,0.0129792,0.0097749,0.0074714,0.0073029,0.0079298,0.006453
Canada Jay,0.0013555,0.0010848,0.0016595,0.0011652,0.0008072,0.0008711,0.0010146,0.0019595,0.0008825,0.0012203,0.0009524,0.0015196,0.0010003,0.0008179,0.0006677,0.0013265,0.0007566,0.0005669,0.0012005,0.0028289,0.0016126,0.0025894,0.004203,0.0056343,0.007758,0.0065035,0.0067542,0.0055228,0.004417,0.002577,0.0032358,0.0026485,0.004716,0.0037408,0.0017065,0.0032123,0.0012102,0.0022671,0.0022989,0.0012693,0.0018807,0.0012973,0.0007211,0.0006277,0.0009606,0.0006296,0.0019224,0.0020122
Steller's Jay,0.2197666,0.2251335,0.2324096,0.2331046,0.2230384,0.2624855,0.2861733,0.2744238,0.2599278,0.2863043,0.2992208,0.2919402,0.2548476,0.2729008,0.268425,0.2602489,0.2324094,0.239246,0.2280912,0.2346137,0.1947267,0.212429,0.2144541,0.2103178,0.2063615,0.2379094,0.2650407,0.2958395,0.2777164,0.3315744,0.3444928,0.3937494,0.3953442,0.4285025,0.4509995,0.4540056,0.3882614,0.4095443,0.3707535,0.3391659,0.2705046,0.298856,0.2818171,0.2716348,0.2174191,0.248552,0.25003,0.2480572
Blue Jay,0.0015,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0001604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001794,0.0015,0.0,0.0,0.0
California Scrub-Jay,0.0223951,0.0241989,0.0236475,0.0315898,0.0221182,0.0239547,0.0215884,0.0231408,0.0204573,0.0226227,0.0222511,0.0220642,0.0152355,0.0168121,0.0166096,0.015855,0.0149942,0.0178584,0.015046,0.0153392,0.0127399,0.0166318,0.0125064,0.0177833,0.0125097,0.0151354,0.0177611,0.0183174,0.0165636,0.019757,0.0226509,0.0317825,0.0312061,0.0389767,0.0435154,0.0464324,0.0322711,0.0358195,0.0284802,0.0282865,0.023613,0.0277155,0.0305252,0.023675,0.0185719,0.0212793,0.0192238,0.0235221
Black-billed Magpie,0.0005893,0.0019192,0.0011616,0.0024599,0.0008072,0.0002904,0.0001691,0.0003732,0.0001604,0.0001877,8.66e-05,0.0004863,0.0003078,0.0001818,0.0001669,0.000379,0.0,0.0,0.0015,0.0,0.0001613,0.0001992,0.0001025,8.8e-05,0.0,0.0015,0.0,0.0,0.0001104,0.0001227,0.0,0.0001766,0.0001003,0.0015,0.0,0.0,0.0001008,0.0001134,0.0,9.07e-05,0.0003134,0.0,0.0015,0.0008968,0.0005337,0.0,0.0015,0.0
Clark's Nutcracker,0.0,0.0,0.0,0.0,0.0,7.26e-05,5.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004544,0.0015,0.0,0.0,0.0,8e-05,0.0015,0.0001613,9.96e-05,0.0007176,0.0009684,0.0005818,0.0010642,0.0006254,0.0003682,0.0005521,0.0012271,0.0003734,0.0007946,0.0015051,0.0016894,0.0006095,0.0001947,0.0001008,0.0002267,0.0,9.07e-05,0.0001045,0.0,0.0,0.0015,0.0,0.0,0.0,6.94e-05
American Crow,0.6224069,0.6654706,0.6681049,0.6719964,0.6432838,0.6514954,0.6375063,0.7076607,0.7022864,0.7365061,0.7633766,0.7637977,0.7373038,0.7517266,0.7450129,0.7361506,0.7217828,0.7467224,0.7011605,0.7372226,0.7046444,0.7190519,0.7221937,0.7297297,0.693076,0.7176304,0.7179487,0.7103277,0.6538207,0.6954228,0.6904792,0.6831465,0.6280353,0.6903584,0.6977084,0.7221844,0.6557079,0.7149173,0.7380587,0.7509519,0.6685822,0.7253214,0.7298402,0.7153619,0.6494823,0.6930244,0.6799231,0.682695
Common Raven,0.0487977,0.0456442,0.0494524,0.0497152,0.0468195,0.0483449,0.0423313,0.0535598,0.0503008,0.0508777,0.0596537,0.0608437,0.0531702,0.0503453,0.0563392,0.0607668,0.0566064,0.0522996,0.044978,0.0493493,0.0402354,0.0441191,0.049103,0.046659,0.0419899,0.0475346,0.0424015,0.0384757,0.0340106,0.0370598,0.0446795,0.04838,0.0466586,0.0546639,0.0557045,0.0613258,0.0551634,0.0680118,0.056705,0.0527652,0.047435,0.0553131,0.0513159,0.0504887,0.0423738,0.0504911,0.0481797,0.0484319
Black-capped Chickadee,0.5212164,0.5541555,0.5629771,0.5632444,0.5466581,0.5913182,0.597937,0.5980218,0.5839551,0.5990801,0.6206926,0.6182227,0.5713296,0.6156852,0.5942743,0.5969301,0.5444666,0.5297994,0.490116,0.528258,0.4887115,0.5076188,0.5253716,0.5602606,0.5506206,0.589689,0.6018762,0.6045655,0.5871246,0.6008099,0.6149347,0.6197581,0.5974313,0.6189212,0.6415163,0.6387618,0.5893505,0.6097257,0.5977011,0.6240254,0.5584578,0.6116287,0.6286504,0.614474,0.5547017,0.5927978,0.5972606,0.5822925
Mountain Chickadee,0.0007072,0.000751,0.0003319,0.000971,0.0016952,0.001234,0.0002255,0.001493,0.0016045,0.0013142,0.0012121,0.0017627,0.0006925,0.0,0.0001669,0.0,6.88e-05,0.0,0.0,0.0015,0.0,0.0,0.0001025,8.8e-05,9.7e-05,0.0002365,0.0003752,0.0004602,0.0003313,0.0015,0.0001245,0.0004414,0.0004014,0.001086,0.0002438,0.0006814,0.0015,0.0003401,0.0010217,0.0015413,0.0012538,0.0011794,0.0004807,0.0032284,0.0011741,0.001385,0.0010813,0.0005551
Chestnut-backed Chickadee,0.2264262,0.2313084,0.2397942,0.2396427,0.2376493,0.2700348,0.3186968,0.2812354,0.2668271,0.2889327,0.3202597,0.3137005,0.2835488,0.2887132,0.2761038,0.2843788,0.255107,0.2543406,0.2486595,0.2762935,0.260845,0.2886167,0.3118401,0.3175456,0.2968386,0.3079106,0.3094434,0.3035714,0.2945009,0.3112038,0.3064095,0.3180012,0.299418,0.3126584,0.3113116,0.2980629,0.2652279,0.2676264,0.2627075,0.2584769,0.2337269,0.2517986,0.2619877,0.2631154,0.2279859,0.2566104,0.2736994,0.2628365
Horned Lark,0.0,0.0002503,0.0,0.0,0.0003229,7.26e-05,0.0011273,0.0,0.0,0.0,0.0004329,6.08e-05,0.0,0.0001818,8.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,8.8e-05,0.0,0.0,0.0,0.0015,0.0,0.0,0.0003734,8.83e-05,0.0013044,0.0083263,0.0076792,0.0015575,0.0010085,0.0002267,0.0003831,0.0007253,0.0010448,0.005779,0.0048071,0.0,0.0001067,0.0,0.0,0.0002775
Bank Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003339,0.000758,0.0024761,0.0034016,0.007443,0.007921,0.0070956,0.0057763,0.0078934,0.0063386,0.0048487,0.0068582,0.0068793,0.0054308,0.004417,0.0049086,0.0074673,0.0084753,0.0035119,0.0041028,0.0009751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tree Swallow,0.0,0.0,0.0,6.47e-05,0.0001614,0.0004355,0.0029874,0.0137165,0.0288006,0.0554773,0.0875325,0.1160345,0.1065713,0.1426754,0.1630916,0.174152,0.1654859,0.1879385,0.1763906,0.1973345,0.1667473,0.1867344,0.1906715,0.1636588,0.1167572,0.1020456,0.0873046,0.058634,0.0311396,0.0208615,0.0131923,0.0099762,0.0053181,0.0002413,0.0003657,9.73e-05,0.0,0.0001134,0.0001277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94e-05
Violet-green Swallow,0.0,0.0,0.0,6.47e-05,8.07e-05,0.0,0.0008455,0.0065317,0.0166065,0.0495635,0.0954113,0.1379164,0.1432749,0.2017448,0.2157583,0.2287916,0.2264255,0.2554745,0.2480992,0.2727101,0.2342364,0.2598347,0.2720656,0.2610265,0.2373933,0.248315,0.1878674,0.1220545,0.0649293,0.0564486,0.0527691,0.0500574,0.0320088,0.0306504,0.0381521,0.0286187,0.0154296,0.0045341,0.0014049,0.0001813,0.0,0.0001179,0.0001202,0.0,0.0,0.0,0.0,0.0
Purple Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001216,0.0003078,0.0063613,0.0152742,0.0248247,0.0267556,0.0375594,0.0345738,0.0481549,0.0457991,0.0474056,0.0543311,0.0547583,0.0504267,0.0592409,0.0600375,0.0658137,0.0592977,0.0798871,0.0833852,0.0802507,0.0201686,0.0027754,0.0007314,0.000292,0.0,0.0001134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Rough-winged Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0001127,0.0,0.0015,9.39e-05,0.0008658,0.0035254,0.0079255,0.0239004,0.03155,0.038911,0.0450512,0.0464177,0.0489796,0.0498523,0.0403967,0.0418285,0.0459252,0.0382076,0.0321955,0.030862,0.0345216,0.02743,0.0183304,0.0158302,0.01257,0.0080339,0.004114,0.0024134,0.0009751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001202,0.0,0.0,0.0,0.0,0.0
Barn Swallow,0.0007661,0.0025868,0.0037338,0.0051787,0.0071844,0.0050087,0.0042839,0.0061584,0.0054553,0.0059138,0.0020779,0.0094821,0.0196214,0.0617957,0.1105918,0.159055,0.1726391,0.1994189,0.2130452,0.244735,0.2214965,0.2349368,0.2428498,0.2252839,0.2140225,0.2277403,0.2280175,0.2222938,0.1880521,0.2115597,0.2240199,0.2228304,0.1596428,0.1121033,0.0809361,0.0397158,0.0141186,0.0052142,0.0014049,0.0007253,0.0010448,0.0010614,0.0003605,0.0010761,0.0003202,0.0007555,0.0021627,0.0005551
Cliff Swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001877,0.0005195,0.0021274,0.0075408,0.0238095,0.0328019,0.0425115,0.0412683,0.0454964,0.0468187,0.0571447,0.0516852,0.0589583,0.0580215,0.0535258,0.0457719,0.0528556,0.0492808,0.0415133,0.0249558,0.0212296,0.0222775,0.0195992,0.0063215,0.0048268,0.0021941,0.0001947,0.0,0.0001134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001259,0.0,0.0
Bushtit,0.124057,0.1325935,0.1263691,0.1295313,0.1198741,0.1514954,0.1563046,0.1634786,0.1792218,0.2191871,0.2744589,0.3122417,0.2756233,0.3068884,0.2900426,0.2899375,0.2697572,0.2622068,0.2456182,0.254102,0.208031,0.2185041,0.2172219,0.2172726,0.1994763,0.2269126,0.2273921,0.2164948,0.1876104,0.1957295,0.1963908,0.1946676,0.1686735,0.178593,0.1882009,0.1796943,0.1487495,0.1660621,0.1703704,0.1748867,0.1508724,0.172426,0.1748588,0.1681464,0.132885,0.1499622,0.1409348,0.1539689
Swinhoe's White-eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,8.35e-05,6.32e-05,0.0,0.0015,8e-05,6.29e-05,0.0,0.0,0.0,0.0,0.0015,0.0,0.0015,0.0015,0.0001104,0.0,0.0,8.83e-05,0.0015,0.0,0.0001219,9.73e-05,0.0,0.0,0.0015,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
Ruby-crowned Kinglet,0.234736,0.2303071,0.2517424,0.2489643,0.2216661,0.2063008,0.1741728,0.2538024,0.2624148,0.283676,0.3116017,0.3005714,0.2507695,0.2326427,0.1895501,0.1493273,0.0577756,0.0206931,0.0086435,0.0013202,8.06e-05,0.0,0.0001025,0.0001761,0.0005818,0.0002365,0.0015,0.0015,0.0002208,0.0001227,0.0003734,0.0035314,0.009131,0.0216001,0.0547294,0.1076609,0.1513715,0.2134437,0.2443167,0.2623753,0.2557726,0.2812832,0.300685,0.2986279,0.275056,0.2792747,0.2979695,0.278171
Golden-crowned Kinglet,0.2317893,0.2318091,0.2344009,0.2265018,0.2181143,0.189097,0.1587847,0.2244098,0.2188528,0.2113959,0.2293506,0.2076343,0.1785934,0.1651218,0.1645105,0.1550755,0.1365293,0.1259301,0.1167667,0.1261709,0.1181261,0.1219002,0.1162481,0.117616,0.1164663,0.129715,0.1342089,0.1344809,0.1320671,0.1425942,0.1459863,0.1505253,0.1671684,0.1929528,0.2359824,0.2634089,0.2693626,0.2890501,0.29553,0.3048051,0.2995507,0.2955537,0.295277,0.2890324,0.2781514,0.2641652,0.2841523,0.2655426
White-breasted Nuthatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,9.73e-05,0.0,0.0,0.0001277,9.07e-05,0.0001045,0.0015,0.0015,0.0,0.0001067,0.0001259,0.0,0.0
Pygmy Nuthatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003209,0.0003755,0.0002597,0.0,0.0002308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-breasted Nuthatch,0.1549387,0.1625501,0.1710919,0.1685655,0.1702454,0.210511,0.2310467,0.2075208,0.1966306,0.2092368,0.2257143,0.2225869,0.2079871,0.2313704,0.2207662,0.2234224,0.2071669,0.2011906,0.1726291,0.1883448,0.1852121,0.191714,0.2009226,0.2189453,0.2313809,0.2477238,0.256035,0.2827688,0.2805875,0.3061725,0.3193528,0.3237397,0.3287176,0.3166405,0.3138713,0.288718,0.2468737,0.2471095,0.2183908,0.2157752,0.180232,0.2047411,0.1951688,0.1911039,0.1740847,0.1920171,0.2086988,0.1892173
Brown Creeper,0.0973008,0.1005507,0.1152506,0.1093345,0.1096222,0.0992305,0.0901866,0.1376318,0.1403129,0.1378016,0.1552381,0.1453319,0.1298861,0.1314976,0.13054,0.1426315,0.1360479,0.1317412,0.1232493,0.1295027,0.1311885,0.1380341,0.1335725,0.1367198,0.1392552,0.1498167,0.1537211,0.154271,0.1521643,0.1536385,0.1537026,0.1549395,0.1636564,0.17087,0.1785714,0.1640222,0.1409843,0.1423713,0.1301405,0.1232094,0.1075123,0.1154617,0.1133277,0.1223209,0.1101505,0.1202468,0.1275982,0.1186511
Blue-gray Gnatcatcher,5.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021721,0.0,0.0,0.0,0.0,0.0001277,0.0001813,0.0,0.0,0.0,8.97e-05,0.0015,0.0002518,0.0002403,0.0
Rock Wren,0.0004715,0.0004172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003143,8.06e-05,0.000498,0.00041,0.0004402,0.0012607,0.0003547,0.0005003,0.0002761,0.0003313,0.0001227,0.0002489,0.0,0.0001003,0.0,0.0001219,9.73e-05,0.0030254,0.0030605,0.0015326,0.0031732,0.0011493,0.0007076,0.0001202,0.000269,0.0002135,0.0,0.0001201,6.94e-05
Canyon Wren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002489,0.0,0.0,0.0,0.0,0.0,0.0001008,0.0,0.0,9.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern House Wren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69e-05,9.09e-05,8.35e-05,0.0010738,0.0009629,0.0040394,0.0047219,0.0045263,0.004596,0.0047804,0.0051256,0.002377,0.0029092,0.0042568,0.0025016,0.0010125,0.0006625,0.0007363,0.0007467,0.0015008,0.0007024,0.000362,0.0006095,0.0004867,0.0001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Wren,0.1457449,0.1319259,0.1349983,0.1361989,0.1535357,0.1293554,0.1101404,0.1571335,0.1764942,0.1593917,0.1692641,0.1427182,0.1298861,0.1108688,0.0939821,0.0883709,0.0637595,0.055843,0.0464986,0.0535613,0.0449121,0.0464097,0.0514608,0.0510608,0.0512025,0.0462339,0.0393996,0.0295471,0.0245141,0.0212296,0.023771,0.0231306,0.0393337,0.0390974,0.0566797,0.0825465,0.125353,0.1352301,0.1591315,0.1699909,0.1925609,0.1947164,0.1863959,0.1795355,0.1952183,0.1701083,0.1797429,0.1611851
Winter Wren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marsh Wren,0.0411952,0.0403037,0.0480418,0.0484852,0.0403616,0.0423926,0.0392875,0.0716618,0.0717208,0.0831691,0.1019913,0.1157914,0.0976454,0.1269538,0.1329605,0.1375782,0.1156201,0.1279853,0.1208483,0.1346577,0.1169973,0.1231949,0.11143,0.1060833,0.0824282,0.0811162,0.0669168,0.050718,0.0396422,0.0458952,0.047542,0.0467909,0.0435481,0.0501991,0.0580205,0.0650248,0.056071,0.0630243,0.0702427,0.0718948,0.053286,0.0646303,0.0644153,0.060174,0.0432277,0.0455805,0.0434939,0.0426034
Bewick's Wren,0.2508251,0.2812917,0.2990375,0.3045702,0.3107039,0.3243322,0.2976721,0.3604554,0.3517048,0.3614944,0.3998268,0.4063944,0.3677285,0.4036714,0.3972123,0.4012381,0.3771236,0.3850188,0.3430172,0.3528007,0.3205935,0.3254656,0.3277294,0.3390263,0.3274825,0.3495329,0.3440901,0.3512518,0.3370141,0.3415143,0.3535781,0.3533151,0.3559101,0.3547725,0.373842,0.379928,0.348931,0.3386987,0.3266922,0.3155032,0.2789677,0.2990919,0.3010455,0.2914537,0.2730281,0.2868295,0.2890785,0.2954482
American Dipper,0.0036539,0.0032543,0.0061401,0.0053081,0.0042783,0.0038473,0.0034947,0.0048521,0.0028881,0.0039426,0.0033766,0.0028568,0.0024623,0.0030898,0.0032552,0.0029057,0.0025449,0.0039685,0.0046419,0.0043377,0.0042735,0.0047804,0.0082009,0.0057223,0.0059154,0.005794,0.0041276,0.0032216,0.0040857,0.0044177,0.0042315,0.0033548,0.0032109,0.0041028,0.0043881,0.0040884,0.004639,0.0035139,0.0058748,0.0036265,0.0034479,0.003892,0.0050475,0.0051116,0.0033088,0.0051624,0.0061276,0.0037469
